invärtes svuln	invärtes svullnad	1	1	0.9647058824	invärtes svullnad
invärtes svulst	invärtes svulst	2	2	1	
invertes svulst	invärtes svulst	1	2	0.9522222222	invärtes svulst
invärtes förtärande sj	invärtes tärande sj	3	10	0.9622009569	invärtes tärande sj
invärtes tärande s	invärtes tärande sj	1	10	0.9894736842	invärtes tärande sj
invärtes tärande sj	invärtes tärande sj	10	10	1	
invärtes tärände sj	invärtes tärande sj	3	10	0.9789473684	invärtes tärande sj
invärtes tärande sjuka	invärtes tärande sj	1	10	0.9727272727	invärtes tärande sj
invärtes tärande sjukd	invärtes tärande sj	1	10	0.9727272727	invärtes tärande sj
invärtes tärandesjuka	invärtes tärande sj	4	10	0.9609022556	invärtes tärande sj
invärtes tärande sj okh andtäppa	invärtes tärande sj okh andtäppa	1	1	1	
invärtes torande sjukdom	invärtes torande sjukdom	1	1	1	
invärtes töronde siukdom	invärtes torande sjukdom	1	1	0.9575757576	invärtes torande sjukdom
invärtes tärsjuka	invärtes tronsjuka	1	2	0.9660130719	invärtes tronsjuka
invärtes tronsjuka	invärtes tronsjuka	2	2	1	
invärtestärsjuka	invärtes tronsjuka	1	2	0.9541666667	invärtes tronsjuka
invärtes v o olderd	invärtes v o olderd	1	1	1	
invärtes vattnsot	invärtes vattnsot	1	1	1	
invärtes växt	invärtes växt	4	4	1	
invärtesväxt	invärtes växt	1	4	0.9846153846	invärtes växt
invärtes växt i bröstet	invärtes växt i bröstet	1	1	1	
invärtes värk	invärtes verkk	3	3	0.956043956	invärtes verkk
invärtes verkk	invärtes verkk	3	3	1	
invartesref kolik	invartesref kolik	1	1	1	
invartes	invartessj	1	1	0.96	invartessj
invartessj	invartessj	1	1	1	
invärtessjuk	invärtessjuk	1	1	1	
invärtes inflam	invärtinflam	1	1	0.96	invärtinflam
invärtinflam	invärtinflam	1	1	1	
invärtkräfta i br	invärtkräfta i br	1	1	1	
invärtpass	invärtpass	2	2	1	
invärtpassion	invärtpass	1	2	0.9538461538	invärtpass
invärtpl	invärtpl	3	3	1	
invärtref	invärtref	2	2	1	
invärt siukl	invärtsiuk	1	1	0.9666666667	invärtsiuk
invärtsiuk	invärtsiuk	1	1	1	
insvärtsj	invärtsj	1	18	0.9703703704	invärtsj
invärt	invärtsj	3	18	0.95	invärtsj
invärt s	invärtsj	1	18	0.95	invärtsj
invärt sj	invärtsj	16	18	0.9777777778	invärtsj
invärtes	invärtsj	11	18	0.95	invärtsj
invärtesj	invärtsj	5	18	0.9777777778	invärtsj
invärtis	invärtsj	1	18	0.95	invärtsj
invärtsj	invärtsj	18	18	1	
invärtsjk	invärtsj	1	18	0.9777777778	invärtsj
invtärsj	invärtsj	6	18	0.9708333333	invärtsj
invärtsjukd	invärtsjukd	1	1	1	
invärt tärsj	invärttär sjd	1	1	0.9512820513	invärttär sjd
invärt tärsjd	invärttär sjd	1	1	0.9692307692	invärttär sjd
invärttär sjd	invärttär sjd	1	1	1	
invärttärsjuka	invärttärsjuka	1	1	1	
invärttärsjukd	invärttärsjuka	1	1	0.9714285714	invärttärsjuka
invärtvärkk	invärtvärkk	1	1	1	
invärtväxtokh styng	invärtväxtokh styng	1	1	1	
invästes longv	invästes longv	1	1	1	
invästplogor	invästplogor	1	1	1	
invästslag	invästslag	1	1	1	
invätr tär sj	invätr tär sj	1	1	1	
invbäld	invbäld	1	1	1	
invbarnsiuka	invbarnsiuka	2	2	1	
invbränsiuka	invbarnsiuka	1	2	0.9666666667	invbarnsiuka
inv böld	invböld	4	6	0.9708333333	invböld
invböld	invböld	6	6	1	
invbr	invbr	2	2	1	
invbräg	invbräg	1	1	1	
invbrän upkastn	invbrän upkastn	1	1	1	
invbränn o svulnad	invbränn o svulnad	1	1	1	
invbräna	invbränna	2	5	0.9777777778	invbränna
invbränna	invbränna	5	5	1	
invbrännande	invbränna	3	5	0.95	invbränna
invbränne	invbränna	1	5	0.9555555556	invbränna
invbrännande i bröst	invbrännande i bröst	1	1	1	
invbrensj	invbrensj	1	1	1	
invbröstböld	invbröstböld	1	1	1	
invbrösts	invbrösts	1	1	1	
invbuln	invbuln	1	1	1	
inventbrand	inventbrand	1	1	1	
invärt siuk	invert siuk	3	4	0.9575757576	invert siuk
invert siuk	invert siuk	4	4	1	
invert siukd	invert siuk	1	4	0.9833333333	invert siuk
invert sjuk	invert siuk	1	4	0.9636363636	invert siuk
invertsiuk	invert siuk	2	4	0.9818181818	invert siuk
invert stygn	invert stygn	1	1	1	
invert sveda	invert sveda	1	1	1	
invertes sveda	invert sveda	1	1	0.9547619048	invert sveda
invertbölder	invertbölder	1	1	1	
invert sjukd	inverter sjukd	1	2	0.9714285714	inverter sjukd
inverter sjukd	inverter sjukd	2	2	1	
invertes böld	invertes böld	1	1	1	
invertes bröst sjukdom	invertes bröst sjukdom	1	1	1	
invertes knipning	invertes knipning	1	1	1	
invertes koppor	invertes koppor	1	1	1	
invertes kramp	invertes kramp	1	1	1	
invertes pl	invertes ploga	1	2	0.9571428571	invertes ploga
invertes ploga	invertes ploga	2	2	1	
invertes plogor eller förkyln	invertes plogor eller förkyln	1	1	1	
invertes ref	invertes ref	1	1	1	
invertes sj holl o st	invertes sj holl o st	1	1	1	
inverterssjuk	invertes sjuka	1	2	0.956043956	invertes sjuka
invertes sj	invertes sjuka	1	2	0.9571428571	invertes sjuka
invertes sjuk	invertes sjuka	2	2	0.9857142857	invertes sjuka
invertes sjuka	invertes sjuka	2	2	1	
invertes sjukd	invertes sjuka	1	2	0.9714285714	invertes sjuka
invertesjuk	invertes sjuka	1	2	0.9571428571	invertes sjuka
invertessjukd	invertes sjuka	1	2	0.956043956	invertes sjuka
invert slag	invertes slag	3	4	0.951048951	invertes slag
invertes slag	invertes slag	4	4	1	
invertslag	invertes slag	1	4	0.9538461538	invertes slag
invertes suikd	invertes suikd	1	1	1	
invertes tärande sj	invertes tärande sj	1	1	1	
invertes verk	invertes verk	2	2	1	
invertess	invertess	1	1	1	
invertnböld	invertnböld	1	1	1	
invertokomm	invertokomm	1	1	1	
invertpl	invertplog	1	1	0.96	invertplog
invertplog	invertplog	1	1	1	
invert	invertsj	3	10	0.95	invertsj
invertes	invertsj	2	10	0.95	invertsj
invertsj	invertsj	10	10	1	
invertsju	invertsj	1	10	0.9777777778	invertsj
investes siuka	investes siuka	1	1	1	
inveterssjukd	inveterssjukd	1	1	1	
invfärsj	invfärsj	1	1	1	
invfeb	invfeb	1	1	1	
invförtsiukd	invförtsiukd	1	1	1	
invgikkt	invgikt	1	1	0.975	invgikt
invgikt	invgikt	1	1	1	
invhetsigh	invhetsigh	1	1	1	
invhits bronad kalled gikht	invhits bronad kalled gikht	1	1	1	
invinfs	invinfs	1	1	1	
invlidand	invlidand	3	3	1	
invlidande	invlidand	1	3	0.98	invlidand
invmagbr	invmagbr	1	1	1	
invmag passion	invmagpassion	1	1	0.9857142857	invmagpassion
invmagpassion	invmagpassion	1	1	1	
invort slag	invort slag	3	3	1	
invort svul	invort svulnad	1	1	0.9571428571	invort svulnad
invort svulnad	invort svulnad	1	1	1	
invortes inflammat mogtorsk	invortes inflammat mogtorsk	1	1	1	
invortes varbolda	invortes varbolda	1	1	1	
invostes slag	invostes slag	1	1	1	
inv pass	invpass	4	6	0.9708333333	invpass
invpass	invpass	6	6	1	
invpassion o värk	invpassion o värk	1	1	1	
invpassion oandtäppa	invpassion oandtäppa	1	1	1	
inv pl	invpl	1	6	0.9611111111	invpl
invpl	invpl	6	6	1	
invplag	invplag	1	1	1	
invplägor	invplägor	1	1	1	
invplog	invplog	4	4	1	
invploga und bröstet	invploga und bröstet	1	1	1	
invqval oandet	invqval oandet	1	1	1	
invruf okh bitande i  or	invruf okh bitande i  or	1	1	1	
invsiukd	invsiukd	1	1	1	
invsiukdom	invsiukd	1	1	0.96	invsiukd
inv sj	invsj	53	53	0.9611111111	invsj
invs	invsj	5	53	0.96	invsj
invsj	invsj	53	53	1	
invsj ell vattusot	invsj ell vattusot	1	1	1	
invsj lungsot	invsj lungsot	2	2	1	
invsjlungsot	invsj lungsot	1	2	0.9846153846	invsj lungsot
invsj moderp	invsj moderp	1	1	1	
invsjd	invsjkd	1	1	0.9714285714	invsjkd
invsjkd	invsjkd	1	1	1	
invsjmodpass	invsjmodpass	1	1	1	
invsjref	invsjref	1	1	1	
invsjk	invsjuk	1	8	0.9714285714	invsjuk
invsjuk	invsjuk	8	8	1	
invsjuka	invsjuk	2	8	0.975	invsjuk
invsjukd	invsjuk	4	8	0.975	invsjuk
invsjuka ohufv värk	invsjuka ohufv värk	1	1	1	
invsjukdförmodförmykket bränvinsdrikkande	invsjukdförmodförmykket bränvinsdrikkande	1	1	1	
invsk	invsk	1	1	1	
inv skott	invskott	1	1	0.9740740741	invskott
invskott	invskott	1	1	1	
invslag et utslag tvinsot	invslag et utslag tvinsot	1	1	1	
invsmärta	invsmärta	1	1	1	
invstark heta	invstark heta	1	1	1	
invstyng	invstyng	1	1	1	
inv sveda	invsveda	2	6	0.9740740741	invsveda
invsveda	invsveda	6	6	1	
invsveda okh styng	invsveda okh styng	1	1	1	
invsveda okh värk	invsveda okh värk	2	2	1	
invsvedor ostyng	invsvedor ostyng	1	1	1	
invsvidande	invsvidande	1	1	1	
inv svulln	invsvuln	1	1	0.9533333333	invsvuln
invsvulln	invsvuln	1	1	0.9777777778	invsvuln
invsvuln	invsvuln	1	1	1	
invtär j	invtär sj	1	4	0.9777777778	invtär sj
invtär sj	invtär sj	4	4	1	
invtär växt	invtär växt	1	1	1	
invtära siukd	invtära siukd	1	1	1	
invtärande feb	invtärande feb	1	1	1	
inv tärande sj	invtärande sj	1	2	0.9833333333	invtärande sj
invtärande	invtärande sj	2	2	0.9538461538	invtärande sj
invtärande sj	invtärande sj	2	2	1	
invtärande sjuka	invtärande sj	1	2	0.9625	invtärande sj
invtärej	invtärej	1	1	1	
invtärsjokh styng	invtärsjokh styng	1	1	1	
inv tär sjukdom	invtärsjukdom	1	2	0.9688888889	invtärsjukdom
invtär sjukd	invtärsjukdom	1	2	0.9525641026	invtärsjukdom
invtär sjukdom	invtärsjukdom	1	2	0.9857142857	invtärsjukdom
invtärsjukd	invtärsjukdom	1	2	0.9692307692	invtärsjukdom
invtärsjukdom	invtärsjukdom	2	2	1	
invtärsjukl	invtärsjukl	1	1	1	
inv värk	invvärk	1	6	0.9708333333	invvärk
invvärk	invvärk	6	6	1	
invvärkk	invvärk	1	6	0.975	invvärk
invvärkk i alla loppuosa epäselvä	invvärkk i alla loppuosa epäselvä	1	1	1	
invvärkk obränn	invvärkk obränn	1	1	1	
inv växt	invväxt	1	3	0.9708333333	invväxt
invväxt	invväxt	3	3	1	
inv verk	invverk	1	5	0.9708333333	invverk
invverk	invverk	5	5	1	
nivverk	invverk	1	5	0.9523809524	invverk
ionördsijn funnendöd	ionördsijn funnendöd	1	1	1	
iorden föll po i san	iorden föll po i san	1	1	1	
ios el slag	ios el slag	1	1	1	
os el slag	ios el slag	1	1	0.9696969697	ios el slag
ioss	ioss	1	1	1	
ipendojärvi träsk	ipendojärvi träsk	2	2	1	
ippk	ippk	1	1	1	
ir infl	ir infl	1	1	1	
iräkk	iräkk	1	1	1	
irio sjuk	irio sjuk	1	1	1	
irki	irki	1	1	1	
irregulin gikt	irregulin gikt	1	1	1	
irrsinn	irrsinn	1	1	1	
is skottet	is skottet	1	1	1	
isä hirtti	isä hirtti	1	1	1	
isen	isen	2	2	1	
isen drunkn	isen drunkn	1	1	1	
iseuria	iseuria	1	1	1	
isiönöd	isiönöd	2	2	1	
iskhias	iskhias	1	1	1	
isnön	isnön	1	1	1	
iso rok	iso rokk	3	6	0.975	iso rokk
iso rokk	iso rokk	6	6	1	
iso ruhvo	iso ruhvo	2	2	1	
iso rupi	iso rupi	1	1	1	
isor	isor	1	1	1	
isorokko ja keuhktulehdus	isorokko ja keuhktulehdus	1	1	1	
isorup	isorup	3	3	1	
iso rupuli	isorupuli	2	5	0.9766666667	isorupuli
isorupi	isorupuli	4	5	0.9555555556	isorupuli
isorupuli	isorupuli	5	5	1	
isoruputi	isorupuli	1	5	0.9555555556	isorupuli
isot rokot	isot rokot	1	1	1	
issen bränsj	issen bränsj	1	1	1	
istutusrupuli	istutusrupuli	1	1	1	
isvär huvudverk	isvär huvudverk	1	1	1	
italien	italien	1	1	1	
item	item	2	2	1	
itkutautia	itkutautia	1	1	1	
itsehirttäytyi mielenhäiriössä	itsehirttäytyi mielenhäiriössä	1	1	1	
itsemurh	itsemurha	1	48	0.9777777778	itsemurha
itsemurha	itsemurha	48	48	1	
itsemurha ampumalla	itsemurha ampumalla	1	1	1	
itsemurha ampumalla päähän	itsemurha ampumalla päähän	1	1	1	
itsemurha heikkomielisyys	itsemurha heikkomielisyys	1	1	1	
itsemurha hirttämällä	itsemurha hirttämällä	1	1	1	
itsemurha hirttäytyi	itsemurha hirttäytyi	1	1	1	
itsemurha hirtti itsensä	itsemurha hirtti itsensä	1	1	1	
itsemurhahirtti itsensä	itsemurha hirtti itsensä	1	1	0.9655797101	itsemurha hirtti itsensä
itsemurha hukkui vuoksen virtaan	itsemurha hukkui vuoksen virtaan	1	1	1	
itsemurha mielenhäiriössä	itsemurha mielenhäiriössä	2	2	1	
itsemurha mielihäir	itsemurha mielihäir	1	1	1	
itsemurhaa otti myrkkyä	itsemurhaa otti myrkkyä	1	1	1	
itsemurhamielenhäiriössä mustasaaressa	itsemurhamielenhäiriössä mustasaaressa	1	1	1	
itsenä surmannut	itsenä surmannut	1	1	1	
itsensä hirttänyt heikkomielisenä	itsensä hirttänyt heikkomielisenä	1	1	1	
itsensä hirtti	itsensä hirtti	1	1	1	
itsensä hulluudessa partaveitsellä murhannut	itsensä hulluudessa partaveitsellä murhannut	1	1	1	
itsensä myrkyttänyt	itsensä myrkyttänyt	1	1	1	
itseteht hukkui	itseteht hukkui	1	1	1	
itsk	itsk	1	1	1	
itssurma	itssurma	1	1	1	
ivattnet	ivattnet	1	1	1	
vattnet	ivattnet	1	1	0.9583333333	ivattnet
ivil slegen af sin ubgre bror olof	ivil slegen af sin ubgre bror olof	1	1	1	
iyrseln dränkt sig	iyrseln dränkt sig	1	1	1	
jä hukkunut	jä hukkunut	1	1	1	
ja ikä	ja ikä	1	1	1	
jäähän hukkunut	jäähän hukkunut	1	1	1	
jäänyt junan alle	jäänyt junan alle	5	5	1	
jäänyt junan alle tapaturma	jäänyt junan alle tapaturma	1	1	1	
jab sot	jab sot	1	1	1	
jagad af fienden odöd funnen i skogen eft  vekkor	jagad af fienden odöd funnen i skogen eft  vekkor	1	1	1	
jägare till dödspinad	jägare till dödspinad	1	1	1	
jähl slagen	jähl slagen	1	1	1	
jählslag	jählslag	1	1	1	
jälslag	jählslag	1	1	0.9666666667	jählslag
jähne	jähne	1	1	1	
jahu fieber	jahu fieber	1	1	1	
jäi hietakuoppaan	jäi hietakuoppaan	1	1	1	
jai junan alle	jai junan alle	1	1	1	
jäi junan alle	jäi junan alle	7	7	1	
jäi kaatuvan puun alle	jäi kaatuvan puun alle	1	1	1	
jäi puukuorman alle	jäi puukuorman alle	1	1	1	
jäi rattaiden alle	jäi rattaiden alle	2	2	1	
jäi rautatien vaunujen alle	jäi rautatien vaunujen alle	1	1	1	
jäihin hukkui	jäihin hukkui	1	1	1	
jakob	jakob	1	1	1	
jakobsdd dödf eft kopp i svulnad	jakobsdd dödf eft kopp i svulnad	1	1	1	
jakobstad	jakobstad	1	1	1	
jalan mätä	jalan mätä	1	1	1	
jalan pöhö	jalan pöhö	1	1	1	
jalan tauti	jalan tauti	1	1	1	
jalankivistys	jalankivistys	1	1	1	
jalankolotus	jalankolotus	1	1	1	
jalasj	jalasj	1	1	1	
jalat ja kasvot paisuksissa	jalat ja kasvot paisuksissa	1	1	1	
jalat kipeät	jalat kipeät	1	1	1	
jalat mätäni	jalat mätäni	1	1	1	
jälfallen	jälfallen	1	1	1	
jhälfallen	jälfallen	1	1	0.97	jälfallen
jalka ajettui	jalka ajettui	1	1	1	
jalka ajettui polveen	jalka ajettui polveen	1	1	1	
jalka katkesi	jalka katkesi	1	1	1	
jalka kipeä	jalka kipeä	1	1	1	
jalka kipu	jalka kipu	1	1	1	
jalka kivistys	jalka kivistys	1	1	1	
jalka märkäni	jalka märkäni	1	1	1	
jalka mätäni	jalka märkäni	1	1	0.9525641026	jalka märkäni
jalkaajos	jalkaajos	1	1	1	
jalka haava	jalkahaava	1	2	0.9818181818	jalkahaava
jalkahaava	jalkahaava	2	2	1	
jalkakipeyteen	jalkakipeyteen	1	1	1	
jalkamätä	jalkamätä	2	2	1	
jalkapakotus	jalkapakotus	1	1	1	
jalkapöhö	jalkapöhö	1	1	1	
jalkatauti	jalkatauti	21	21	1	
jalkatauti  sisustauti	jalkatauti  sisustauti	1	1	1	
jalkatauti ja turvotus	jalkatauti ja turvotus	1	1	1	
jalkatauti rintatauti	jalkatauti rintatauti	1	1	1	
jalkavaiva	jalkavaiva	2	2	1	
jalkavika	jalkavika	2	2	1	
jälki heikkous	jälki heikkous	1	1	1	
jalkm i bene	jalkm i bene	1	1	1	
jalkojen turvotus	jalkojen turvotus	1	1	1	
jalkt	jalkt	1	1	1	
jälskjuten	jälskjuten	1	1	1	
jamoin	jamoin	13	13	1	
jännelihain lakastumist	jännelihain lakastumist	1	1	1	
janoin	janoin	1	1	1	
janoon	janoon	1	1	1	
januari mon	januari mon	1	1	1	
jären tauti	jären tauti	1	1	1	
jarentauti	jarentauti	1	1	1	
järninflm	järninflm	1	1	1	
järnskada	järnskada	1	1	1	
järnslag	järnslag	1	1	1	
järtbränna	järtbränna	1	1	1	
järveen hukkui	järveen hukkui	1	1	1	
järveen hukkun	järveen hukkunut	1	6	0.975	järveen hukkunut
järveen hukkunut	järveen hukkunut	6	6	1	
jäsen ja hermokipu	jäsen ja hermokipu	1	1	1	
jäsen kipu	jäsen kipu	1	1	1	
jäsen kivistys	jäsen kivistys	3	3	1	
jäsenkivistys	jäsen kivistys	3	3	0.9857142857	jäsen kivistys
jäsen kolotus	jäsenkolotus	7	9	0.9846153846	jäsenkolotus
jäsenien kolotus	jäsenkolotus	4	9	0.95	jäsenkolotus
jäsenkokolotus	jäsenkolotus	1	9	0.9547619048	jäsenkolotus
jäsenkolotus	jäsenkolotus	9	9	1	
jäsenleini	jäsenleini	1	1	1	
jäsenpakotus	jäsenpakotus	3	3	1	
jäsenpolte	jäsenpolte	2	2	1	
jäsenreuma	jäsenreuma	1	1	1	
jäsenreumatismi	jäsenreumatismi	3	3	1	
jäsen särky	jäsensärky	1	6	0.9818181818	jäsensärky
jäsensärky	jäsensärky	6	6	1	
jäsent	jäsent	2	2	1	
jäsen tauti	jäsentauti	5	107	0.9818181818	jäsentauti
jäsentauti	jäsentauti	107	107	1	
jäsentauti ja hengenahdistus	jäsentauti ja hengenahdistus	1	1	1	
jäsenten kivist	jäsenten kivistys	2	11	0.9764705882	jäsenten kivistys
jäsenten kivistys	jäsenten kivistys	11	11	1	
jäsenvaiva	jäsenvaiva	5	5	1	
jäsenveto	jäsenveto	2	2	1	
jästbränna	jästbränna	1	1	1	
jäykistytauti	jäykistytauti	1	1	1	
jäykkäkouristus	jäykkäkouristus	1	1	1	
jeker	jeker	2	2	1	
jekht	jekht	1	1	1	
jeridrag	jeridrag	1	1	1	
jerninfl	jerninfl	1	1	1	
jerninflammation	jerninflammation	1	1	1	
jernslag	jernslag	1	1	1	
jersku	jersku	1	1	1	
jersma	jersma	2	2	1	
jersti	jersti	37	37	1	
jesti	jersti	1	37	0.9555555556	jersti
jerstitauti	jerstitauti	6	6	1	
jertklämm	jertklämm	1	1	1	
jertklapning	jertklapning	1	1	1	
jertspong	jertspong	1	1	1	
jertsprg	jertsprg	1	1	1	
jetsfeb	jetsfeb	1	1	1	
jetsig feber	jetsig feber	1	1	1	
jezig feber	jezig feber	1	1	1	
jhjälfrusen	jhjälfrusen	1	1	1	
jiht	jihti	1	4	0.96	jihti
jihti	jihti	4	4	1	
jihtitauti	jihtitauti	1	1	1	
jijhosta	jijhosta	1	1	1	
jikt kramp	jikt kramp	1	1	1	
jnflam	jnflam	1	1	1	
jnnerlig sj	jnnerlig sj	1	1	1	
joesta kuolleenalöydetty	joesta kuolleenalöydetty	1	1	1	
johan	johan	2	2	1	
johannesburg afrika feber	johannesburg afrika feber	1	1	1	
johlikaso	johlikaso	1	1	1	
johs	johs	1	1	1	
joi erhetyksessä karfarivettä	joi erhetyksessä karfarivettä	1	1	1	
joi lipeäkivivettä	joi lipeäkivivettä	1	1	1	
jokeen hukkui	jokeen hukkui	1	1	1	
jokeen hukkunut	jokeen hukkunut	3	3	1	
jolik	jolik	1	1	1	
joppor	joppor	1	1	1	
jor rosen	jor rosen	1	1	1	
jordfall i en sandgrop	jordfall i en sandgrop	1	1	1	
jördränkkte sig i hufvud svagh eller brennsjuka	jördränkkte sig i hufvud svagh eller brennsjuka	1	1	1	
jordras	jordras	4	4	1	
jorkling	jorkling	1	1	1	
jörq väfd	jörqväfd	1	1	0.9777777778	jörqväfd
jörqväfd	jörqväfd	1	1	1	
jösentauti	jösentauti	1	1	1	
josta oref	josta oref	1	1	1	
joutui höyryveturin alle	joutui höyryveturin alle	1	1	1	
joutui junan alle	joutui junan alle	1	1	1	
joutui puukuorman alle	joutui puukuorman alle	1	1	1	
joutui raitiovaunun alle	joutui raitiovaunun alle	1	1	1	
joutui reen jalaksenalle	joutui reen jalaksenalle	1	1	1	
joutui vahingossa junan alle sai tärähdyksesta kuolemaa	joutui vahingossa junan alle sai tärähdyksesta kuolemaa	1	1	1	
joutunut lumivyörynalle	joutunut lumivyörynalle	1	1	1	
jrburesi	jrburesi	1	1	1	
juhlbos af elden döden ljutit	juhlbos af elden döden ljutit	1	1	1	
juhlhalmen förbrände	juhlhalmen förbrände	1	1	1	
juhlsot	juhlsot	1	1	1	
juksi veteen	juksi veteen	1	1	1	
jul sor	jul sor	1	1	1	
juna ajannut yli	juna ajannut yli	1	1	1	
juna ajoi kuoliaksi ja musersi ruumiin	juna ajoi kuoliaksi ja musersi ruumiin	1	1	1	
juna ajoi yli	juna ajoi yli	4	4	1	
juna rutistanut amerikassa kuoliaaksi	juna rutistanut amerikassa kuoliaaksi	1	1	1	
junalta jalka ja käsi muserrettu	junalta jalka ja käsi muserrettu	1	1	1	
junan alla musertunut	junan alla musertunut	3	3	1	
junan alle	junan alle	9	9	1	
junan alle amerikassa	junan alle amerikassa	1	1	1	
junan alle murrettu	junan alle murrettu	1	1	1	
junan päälle ajamisesta särkyt	junan päälle ajamisesta särkyt	1	1	1	
juoksu	juoksu	1	1	1	
juoksunta	juoksunta	1	1	1	
juoksut	juoksunta	1	1	0.9555555556	juoksunta
juoksutauti	juoksutauti	2	2	1	
juoksutus	juoksutus	1	1	1	
juoksutustauti	juoksutustauti	1	1	1	
juomoin	juomoin	1	1	1	
juonut lusikkavettä	juonut lusikkavettä	1	1	1	
juonut rikkihappoa	juonut rikkihappoa	1	1	1	
juoppotauti	juoppotauti	1	1	1	
juoppouden seur	juoppouden seur	1	1	1	
juopum	juopumus	1	4	0.95	juopumus
juopumus	juopumus	4	4	1	
juovuksissa paleltunut	juovuksissa paleltunut	1	1	1	
jupumuksesta kuollut	jupumuksesta kuollut	1	1	1	
jusfok	jusfok	1	1	1	
juuru sjuka	juuru sjuka	1	1	1	
juva qvarusten	juva qvarusten	1	1	1	
jv	jv	1	1	1	
jyrängö	jyrängö	1	1	1	
k   sukhten	k   sukhten	1	1	1	
k  andtäppa	k  andtäppa	2	2	1	
k b f	k b f	2	2	1	
k b sj hast	k b sj hast	1	1	1	
k farstug murg	k farstug murg	1	1	1	
k fbr	k fbr	1	1	1	
k feber	k feber	1	1	1	
k fieb	k fieb	18	18	1	
k fieber	k fieb	2	18	0.95	k fieb
kfieb	k fieb	4	18	0.95	k fieb
k fieber u ruhr	k fieber u ruhr	1	1	1	
k förkyln	k förkyln	1	1	1	
k h	k h	1	1	1	
k host	k host	1	1	1	
k husta	k husta	6	6	1	
k k	k k	2	2	1	
k kuume	k kuume	3	3	1	
k pietarissa	k pietarissa	1	1	1	
k sj	k sj	1	1	1	
k umpis tulehd	k umpis tulehd	1	1	1	
k yskä	k yskä	1	1	1	
ka mammae konumitass	ka mammae konumitass	1	1	1	
kaalbrand i öga	kaalbrand i öga	1	1	1	
kaardial sendrag	kaardial sendrag	1	1	1	
kaarinassa	kaarinassa	1	1	1	
käärm pistämä	käärm pistämä	1	1	1	
käärmeen pistosta	käärmeen pistosta	1	1	1	
käärmeen puremasta	käärmeen puremasta	1	1	1	
kaasu myrkytys	kaasu myrkytys	1	1	1	
kaasuhäkäänameriikassa	kaasuhäkäänameriikassa	1	1	1	
kaatava tauti	kaatava tauti	1	1	1	
kaat tauti	kaattauti	1	3	0.98	kaattauti
kaatotauti	kaattauti	1	3	0.98	kaattauti
kaattauti	kaattauti	3	3	1	
kaatui huvudskolsbrott	kaatui huvudskolsbrott	1	1	1	
kaatui kärristä	kaatui kärristä	1	1	1	
kaatui kuolleeksi puuhun	kaatui kuolleeksi puuhun	1	1	1	
kaatui kuormansa alletapaturma	kaatui kuormansa alletapaturma	1	1	1	
kaatui kuumaan veteen	kaatui kuumaan veteen	1	1	1	
kaatumatauti javeren vähyys	kaatumatauti javeren vähyys	1	1	1	
kaatuminen	kaatuminen	1	1	1	
kaatumistauti	kaatumistauti	2	2	1	
kaatunut huonentäluistä	kaatunut huonentäluistä	1	1	1	
kaatunut ja jäi kuorman alle	kaatunut ja jäi kuorman alle	1	1	1	
kaatunut kärryistä	kaatunut kärryistä	1	1	1	
kaatunut kuorman alle	kaatunut kuorman alle	1	1	1	
kaatunut ojaan johon kuollut	kaatunut ojaan johon kuollut	1	1	1	
kaatunut varipataan	kaatunut varipataan	1	1	1	
kaatunut vesiojaan	kaatunut vesiojaan	1	1	1	
kaatu tauti	kaatuv tauti	1	5	0.9833333333	kaatuv tauti
kaatuv tauti	kaatuv tauti	5	5	1	
kaatuvtauti	kaatuv tauti	3	5	0.9833333333	kaatuv tauti
kaatuva tauti ja mielipuoli	kaatuva tauti ja mielipuoli	1	1	1	
kaatuva tautinen	kaatuva tautinen	1	1	1	
kaatuvaan tautiin	kaatuvaan tautiin	1	1	1	
kaatuvainen	kaatuvainen	8	8	1	
kaatuvainent	kaatuvainen	1	8	0.9833333333	kaatuvainen
kaatuvainen tauti	kaatuvainen tauti	3	3	1	
kaatuvaistauti	kaatuvaistauti	10	10	1	
kaatuv	kaatuvat	1	6	0.95	kaatuvat
kaatuva	kaatuvat	1	6	0.975	kaatuvat
kaatuvat	kaatuvat	6	6	1	
kaatuvatau	kaatuvat	1	6	0.96	kaatuvat
kaatuvt	kaatuvat	3	6	0.975	kaatuvat
kaatuvataudissa puton kaivoon	kaatuvataudissa puton kaivoon	1	1	1	
kaatuvatauti  kurkkutauti	kaatuvatauti  kurkkutauti	1	1	1	
kaatuvatauti äkkiäyöllä	kaatuvatauti äkkiäyöllä	1	1	1	
kaatuvavetotauti	kaatuvavetotauti	1	1	1	
kaavi sn	kaavi sn	1	1	1	
kablakfeb	kablakfeb	1	1	1	
kadfall	kadfall	1	1	1	
kadonnut metsään	kadonnut metsään	1	1	1	
käft	käft	1	1	1	
käft siub	käft siub	1	1	1	
kaftig död	kaftig död	1	1	1	
kagfl	kagfl	2	2	1	
kähbölder	kähbölder	1	1	1	
kählskhvind sukht	kählskhvind sukht	1	1	1	
kahtarr khron lung entz	kahtarr khron lung entz	1	1	1	
kaikki taudit	kaikki taudit	1	1	1	
kaillr	kaillr	1	1	1	
kaisla o drunknad	kaisla o drunknad	1	1	1	
kaivannossa musertunut kuoliaaksi	kaivannossa musertunut kuoliaaksi	1	1	1	
